Inventory_ID,Store_ID,Product_ID,Stock_On_Hand,Reorder_Level,Safety_Stock,Inventory_Value,Last_Updated_Date,Update_Status,Is_Overstock
INV004493,ST09,P0039,58,84,39,28063.88,2025-12-23,Updated,No
INV001203,ST03,P0012,0,75,26,0.0,2025-12-14,Updated,No
INV003925,ST07,P0595,112,18,6,33989.76,2025-12-15,Updated,Yes
INV004199,ST08,P0306,8,35,12,847.68,2025-12-05,Updated,No
INV004285,ST08,P0407,7,19,6,3304.98,2025-12-31,Updated,No
INV002284,ST04,P0590,12,41,13,4590.12,2025-12-01,Updated,No
INV002164,ST04,P0453,38,94,41,1369.52,2025-12-04,Updated,No
INV003312,ST06,P0537,49,9,2,36616.23,2025-12-25,Updated,No
INV001698,ST03,P0528,28,33,12,23536.24,2025-12-29,Updated,No
INV003204,ST06,P0415,13,39,15,3162.25,2025-12-17,Updated,No
INV002137,ST04,P0420,6,18,8,1718.76,,Not Updated,No
INV006569,ST12,P0501,7,22,7,3919.3,2025-12-19,Updated,No
INV004529,ST09,P0080,4,17,7,609.4,2025-12-28,Updated,No
INV006147,ST12,P0054,80,77,33,9444.0,2025-12-03,Updated,No
INV000434,ST01,P0440,51,85,27,2899.35,2025-12-18,Updated,No
INV004851,ST09,P0435,22,45,17,2270.62,2025-12-17,Updated,No
INV003297,ST06,P0520,7,16,6,2430.12,2025-12-07,Updated,No
INV001717,ST03,P0547,8,19,6,1603.12,2025-12-09,Updated,No
INV003908,ST07,P0578,11,43,16,12413.5,2025-12-14,Updated,No
INV001666,ST03,P0494,26,37,17,18318.82,2025-12-22,Updated,No
INV000606,ST02,P0015,20,90,40,8780.0,2025-12-30,Updated,No
INV006048,ST11,P0547,6,22,9,1202.34,2025-12-07,Updated,No
INV000676,ST02,P0085,29,82,36,4865.33,2025-12-03,Updated,No
INV004045,ST08,P0134,17,37,17,8933.16,2025-12-02,Updated,No
INV001429,ST03,P0247,7,18,8,2964.01,2025-12-05,Updated,No
INV001031,ST02,P0440,63,80,26,3581.55,2025-12-20,Updated,No
INV003465,ST07,P0103,0,37,12,0.0,2025-12-18,Updated,No
INV006003,ST11,P0493,5,20,9,5200.9,2025-12-20,Updated,No
INV006333,ST12,P0247,10,20,6,4234.3,2025-12-08,Updated,No
INV000223,ST01,P0227,12,33,14,3080.28,2025-12-15,Updated,No
INV001080,ST02,P0489,12,36,16,935.28,2025-12-17,Updated,No
INV003736,ST07,P0394,33,70,23,1639.44,2025-12-14,Updated,No
INV001234,ST03,P0045,0,94,46,0.0,2025-12-28,Updated,No
INV004193,ST08,P0300,73,11,4,5286.66,2025-12-24,Updated,No
INV003390,ST07,P0024,23,35,15,754.4,2025-12-20,Updated,No
INV005702,ST11,P0149,39,94,31,9338.55,2025-12-01,Updated,No
INV001839,ST04,P0083,64,86,37,3527.04,2025-12-03,Updated,No
INV006067,ST11,P0568,224,46,19,436479.68,2025-12-23,Updated,Yes
INV003274,ST06,P0496,28,38,16,29125.6,2025-12-04,Updated,No
INV003538,ST07,P0180,8,41,17,1057.12,2025-12-27,Updated,No
INV001373,ST03,P0190,15,37,13,3505.65,2025-12-16,Updated,No
INV000185,ST01,P0188,29,32,11,5625.13,2025-12-02,Updated,No
INV005213,ST10,P0224,23,76,35,10598.17,2025-12-25,Updated,No
INV005597,ST11,P0028,27,36,12,2562.84,2025-12-03,Updated,No
INV002439,ST05,P0162,62,94,44,9887.76,2025-12-08,Updated,No
INV004002,ST08,P0084,22,47,15,3240.6,2025-12-31,Updated,No
INV003956,ST08,P0031,83,93,35,30334.84,2025-12-03,Updated,No
INV005780,ST11,P0239,238,40,14,15508.08,2025-12-24,Updated,Yes
INV000860,ST02,P0269,16,37,17,7327.36,2025-12-04,Updated,No
INV004515,ST09,P0064,14,34,13,1486.66,2025-12-13,Updated,No
INV003385,ST07,P0019,33,71,29,13808.52,2025-12-26,Updated,No
INV005452,ST10,P0474,27,44,18,15564.15,2025-12-12,Updated,No
INV000582,ST01,P0590,20,43,13,7650.2,2025-12-23,Updated,No
INV004041,ST08,P0130,22,43,18,10329.22,2025-12-09,Updated,No
INV003638,ST07,P0287,17,34,16,5985.87,2025-12-05,Updated,No
INV006534,ST12,P0460,19,43,14,2235.92,2025-12-14,Updated,No
INV006500,ST12,P0423,15,47,15,3068.1,2025-12-06,Updated,No
INV004394,ST08,P0532,14,32,14,13791.96,2025-12-16,Updated,No
INV006206,ST12,P0116,25,33,11,1163.0,2025-12-02,Updated,No
INV006589,ST12,P0521,14,38,13,4231.64,2025-12-01,Updated,No
INV000845,ST02,P0254,0,45,19,0.0,2025-12-09,Updated,No
INV000140,ST01,P0142,64,95,31,9000.32,2025-12-06,Updated,No
INV004001,ST08,P0083,0,93,44,0.0,2025-12-31,Updated,No
INV002558,ST05,P0297,13,34,13,3586.96,2025-12-12,Updated,No
INV001722,ST03,P0552,7,20,7,1874.04,2025-12-12,Updated,No
INV001053,ST02,P0462,23,40,17,687.01,2025-12-17,Updated,No
INV002356,ST05,P0069,28,71,34,1839.04,2025-12-09,Updated,No
INV001058,ST02,P0467,41,93,38,944.64,,Not Updated,No
INV001841,ST04,P0086,0,72,32,0.0,2025-12-14,Updated,No
INV006188,ST12,P0096,63,72,32,6082.02,2025-12-07,Updated,No
INV003599,ST07,P0245,190,38,13,87483.6,2025-12-27,Updated,Yes
INV005203,ST10,P0214,881,66,27,208814.62,2025-12-19,Updated,Yes
INV006310,ST12,P0222,6,21,9,3304.38,2025-12-24,Updated,No
INV004997,ST09,P0591,5,18,7,809.6,2025-12-20,Updated,No
INV003333,ST06,P0559,50,32,14,116001.0,2025-12-29,Updated,No
INV005605,ST11,P0037,17,43,20,7094.78,2025-12-04,Updated,No
INV005043,ST10,P0040,50,67,27,11452.5,2025-12-13,Updated,No
INV000449,ST01,P0455,14,36,16,807.52,2025-12-24,Updated,No
INV004359,ST08,P0493,8,18,8,8321.44,2025-12-11,Updated,No
INV005097,ST10,P0100,0,36,15,0.0,2025-12-20,Updated,No
INV005314,ST10,P0329,24,47,23,1396.8,2025-12-20,Updated,No
INV001524,ST03,P0348,18,41,13,9734.76,2025-12-22,Updated,No
INV002037,ST04,P0311,19,39,18,6621.88,2025-12-08,Updated,No
INV000959,ST02,P0368,14,34,15,6022.1,2025-12-21,Updated,No
INV004304,ST08,P0430,48,82,34,1021.44,2025-12-23,Updated,No
INV005836,ST11,P0304,22,40,16,11463.98,2025-12-26,Updated,No
INV002879,ST06,P0062,13,37,12,293.93,2025-12-24,Updated,No
INV001101,ST02,P0510,22,47,16,16657.08,2025-12-30,Updated,No
INV003403,ST07,P0038,15,47,17,5157.3,2025-12-19,Updated,No
INV002565,ST05,P0305,18,32,12,8607.78,2025-12-23,Updated,No
INV002737,ST05,P0505,31,47,20,6018.65,2025-12-16,Updated,No
INV001437,ST03,P0255,30,8,2,17069.4,2025-12-22,Updated,No
INV006336,ST12,P0250,33,10,3,10893.96,,Not Updated,No
INV005693,ST11,P0139,9,43,19,2186.19,2025-12-18,Updated,No
INV001479,ST03,P0301,6,19,8,374.16,2025-12-16,Updated,No
INV005248,ST10,P0261,50,8,3,4200.5,2025-12-10,Updated,No
INV002893,ST06,P0076,25,33,13,5576.75,2025-12-25,Updated,No
INV005225,ST10,P0237,4,19,7,379.48,2025-12-26,Updated,No
INV005988,ST11,P0472,27,9,4,2164.32,2025-12-15,Updated,No
INV000454,ST01,P0460,163,45,18,19181.84,2025-12-02,Updated,Yes
INV001348,ST03,P0164,11,23,10,4153.93,,Not Updated,No
INV004799,ST09,P0380,19,45,18,6395.4,2025-12-12,Updated,No
INV003022,ST06,P0219,0,34,13,0.0,2025-12-18,Updated,No
INV000535,ST01,P0543,8,20,7,5704.08,2025-12-24,Updated,No
INV005155,ST10,P0165,43,88,39,17650.21,2025-12-16,Updated,No
INV005143,ST10,P0150,57,71,22,4076.07,2025-12-11,Updated,No
INV004902,ST09,P0491,9,22,9,6413.22,2025-12-24,Updated,No
INV000021,ST01,P0022,17,39,16,2620.55,2025-12-20,Updated,No
INV006132,ST12,P0038,8,35,11,2750.56,2025-12-29,Updated,No
INV004573,ST09,P0129,17,45,19,3058.98,2025-12-14,Updated,No
INV003634,ST07,P0282,50,72,34,3969.0,2025-12-18,Updated,No
INV000754,ST02,P0163,21,47,19,1428.42,2025-12-31,Updated,No
INV005534,ST10,P0560,28,44,13,18049.08,2025-12-15,Updated,No
INV002184,ST04,P0475,27,33,10,7172.01,2025-12-10,Updated,No
INV006612,ST12,P0545,6,40,16,4995.96,2025-12-18,Updated,No
INV005019,ST10,P0014,23,69,33,11155.69,2025-12-28,Updated,No
INV004863,ST09,P0448,7,37,11,403.83,2025-12-12,Updated,No
INV006054,ST11,P0553,12,38,17,6560.88,2025-12-25,Updated,No
INV001269,ST03,P0082,13,32,12,537.29,2025-12-01,Updated,No
INV003311,ST06,P0536,23,43,13,12725.44,2025-12-20,Updated,No
INV000697,ST02,P0106,7,21,8,433.44,2025-12-08,Updated,No
INV001956,ST04,P0214,59,84,37,13984.18,2025-12-16,Updated,No
INV006326,ST12,P0239,23,44,15,1498.68,2025-12-22,Updated,No
INV005816,ST11,P0280,29,93,31,733.7,2025-12-19,Updated,No
INV001537,ST03,P0361,6,20,8,2343.78,2025-12-02,Updated,No
INV000935,ST02,P0344,5,19,7,2178.1,2025-12-31,Updated,No
INV005929,ST11,P0407,122,23,10,57601.08,2025-12-19,Updated,Yes
INV001394,ST03,P0212,62,91,30,1711.82,2025-12-24,Updated,No
INV002883,ST06,P0066,8,19,8,1179.76,2025-12-06,Updated,No
INV003579,ST07,P0223,26,42,13,14698.06,2025-12-17,Updated,No
INV001447,ST03,P0265,85,85,34,10898.7,2025-12-31,Updated,No
INV006420,ST12,P0339,8,21,8,2555.28,2025-12-02,Updated,No
INV004239,ST08,P0354,28,39,13,10156.44,2025-12-22,Updated,No
INV000544,ST01,P0552,6,17,8,1606.32,,Not Updated,No
INV000738,ST02,P0147,66,93,36,5281.98,2025-12-18,Updated,No
INV003352,ST06,P0580,58,9,3,18942.22,2025-12-25,Updated,No
INV006303,ST12,P0215,20,81,30,424.4,2025-12-16,Updated,No
INV002931,ST06,P0116,8,44,21,372.16,2025-12-11,Updated,No
INV006638,ST12,P0573,5,19,5,10637.85,2025-12-01,Updated,No
INV001502,ST03,P0325,20,44,16,7190.8,2025-12-03,Updated,No
INV000794,ST02,P0203,31,42,13,4225.61,2025-12-24,Updated,No
INV004956,ST09,P0547,94,20,9,18836.66,2025-12-11,Updated,No
INV002715,ST05,P0474,27,44,18,15564.15,2025-12-12,Updated,No
INV003381,ST07,P0014,83,94,42,40257.49,2025-12-06,Updated,No
INV001670,ST03,P0498,8,20,9,6263.12,2025-12-24,Updated,No
INV006323,ST12,P0236,4,21,9,1340.24,2025-12-05,Updated,No
INV003076,ST06,P0275,7,17,8,1031.1,2025-12-31,Updated,No
INV000675,ST02,P0084,23,43,13,3387.9,2025-12-02,Updated,No
INV004542,ST09,P0095,39,70,23,3340.74,2025-12-20,Updated,No
INV005811,ST11,P0275,11,23,11,1620.3,2025-12-18,Updated,No
INV005304,ST10,P0319,72,87,34,27513.36,2025-12-03,Updated,No
INV005434,ST10,P0456,28,43,15,1537.76,2025-12-23,Updated,No
INV000466,ST01,P0473,13,21,7,4400.37,2025-12-16,Updated,No
INV004724,ST09,P0296,11,36,16,4959.13,2025-12-26,Updated,No
INV002486,ST05,P0217,55,84,41,1671.45,2025-12-28,Updated,No
INV000357,ST01,P0361,5,22,9,1953.15,2025-12-02,Updated,No
INV003336,ST06,P0562,28,35,10,20411.72,2025-12-18,Updated,No
INV003627,ST07,P0275,7,16,4,1031.1,2025-12-31,Updated,No
INV005593,ST11,P0024,0,41,18,0.0,2025-12-12,Updated,No
INV003690,ST07,P0344,8,17,5,3484.96,2025-12-07,Updated,No
INV000417,ST01,P0422,49,11,3,4528.58,2025-12-18,Updated,No
INV000420,ST01,P0425,4,20,8,1885.64,2025-12-16,Updated,No
INV005659,ST11,P0100,33,41,12,19429.41,2025-12-23,Updated,No
INV005180,ST10,P0190,232,41,19,54220.72,2025-12-15,Updated,Yes
INV002670,ST05,P0422,55,9,3,5083.1,2025-12-12,Updated,No
INV004860,ST09,P0445,20,45,13,1676.0,2025-12-10,Updated,No
INV000358,ST01,P0362,17,44,18,1892.44,2025-12-23,Updated,No
INV003733,ST07,P0391,5,19,5,1372.2,2025-12-17,Updated,No
INV001217,ST03,P0026,26,45,16,14259.96,2025-12-04,Updated,No
INV000097,ST01,P0098,15,46,16,2079.3,2025-12-06,Updated,No
INV001827,ST04,P0070,49,78,23,9556.47,2025-12-03,Updated,No
INV003346,ST06,P0574,9,23,11,16123.59,2025-12-24,Updated,No
INV006210,ST12,P0120,0,76,27,0.0,2025-12-08,Updated,No
INV002904,ST06,P0088,24,37,11,5892.48,2025-12-17,Updated,No
INV005071,ST10,P0072,50,69,32,4159.5,2025-12-07,Updated,No
INV001398,ST03,P0216,9,45,21,3291.57,2025-12-11,Updated,No
INV002673,ST05,P0425,122,21,9,57512.02,2025-12-09,Updated,Yes
INV004595,ST09,P0151,37,73,26,5462.68,2025-12-15,Updated,No
INV002185,ST04,P0476,5,22,7,2706.4,2025-12-28,Updated,No
INV002912,ST06,P0096,34,64,28,3282.36,2025-12-05,Updated,No
INV006491,ST12,P0414,40,83,34,3546.4,2025-12-28,Updated,No
INV002804,ST05,P0580,51,9,2,16656.09,2025-12-15,Updated,No
INV001474,ST03,P0296,14,39,18,6311.62,2025-12-31,Updated,No
INV001119,ST02,P0528,17,39,17,14289.86,2025-12-01,Updated,No
INV005312,ST10,P0327,14,33,14,5754.0,,Not Updated,No
INV006308,ST12,P0220,28,37,17,9451.68,2025-12-29,Updated,No
INV000089,ST01,P0090,10,23,10,249.1,2025-12-28,Updated,No
INV004376,ST08,P0511,20,38,16,4896.2,2025-12-25,Updated,No
INV006307,ST12,P0219,29,36,16,13313.03,2025-12-02,Updated,No
INV002488,ST05,P0219,12,39,15,5508.84,2025-12-23,Updated,No
INV006029,ST11,P0523,23,34,14,6080.97,2025-12-23,Updated,No
INV000310,ST01,P0314,12,35,17,3259.56,2025-12-31,Updated,No
INV004939,ST09,P0529,17,37,17,8602.85,2025-12-29,Updated,No
INV005298,ST10,P0313,16,44,21,6154.88,,Not Updated,No
INV001336,ST03,P0151,71,75,23,10482.44,2025-12-22,Updated,No
INV003558,ST07,P0202,30,38,12,3365.1,2025-12-11,Updated,No
INV004903,ST09,P0492,9,23,9,6827.58,2025-12-23,Updated,No
INV001264,ST03,P0077,19,47,20,3062.23,2025-12-24,Updated,No
INV006222,ST12,P0132,46,84,40,9945.2,2025-12-07,Updated,No
INV006621,ST12,P0555,13,47,18,2730.0,2025-12-03,Updated,No
INV004727,ST09,P0299,7,23,10,1612.45,2025-12-19,Updated,No
INV000106,ST01,P0107,51,81,34,9827.19,2025-12-21,Updated,No
INV006190,ST12,P0098,169,45,21,23426.78,2025-12-01,Updated,Yes
INV002889,ST06,P0072,358,88,33,29782.02,2025-12-03,Updated,Yes
INV005831,ST11,P0297,20,36,12,5518.4,2025-12-16,Updated,No
INV004749,ST09,P0323,17,45,18,1805.23,2025-12-04,Updated,No
INV000667,ST02,P0076,10,39,15,2230.7,2025-12-08,Updated,No
INV003003,ST06,P0199,10,42,14,1201.7,2025-12-25,Updated,No
INV000325,ST01,P0329,19,39,17,1105.8,2025-12-29,Updated,No
INV005478,ST10,P0502,8,42,16,1370.0,2025-12-25,Updated,No
INV003240,ST06,P0457,61,74,36,1446.92,2025-12-26,Updated,No
INV000190,ST01,P0193,297,46,13,60825.6,2025-12-31,Updated,Yes
INV006091,ST11,P0596,12,33,14,2776.2,2025-12-21,Updated,No
INV004191,ST08,P0298,357,79,27,149922.15,2025-12-03,Updated,Yes
INV005442,ST10,P0464,56,70,29,3967.6,2025-12-09,Updated,No
INV002406,ST05,P0126,12,40,12,4122.36,2025-12-12,Updated,No
INV004711,ST09,P0283,79,11,4,28101.09,2025-12-16,Updated,No
INV005946,ST11,P0428,37,88,34,4081.1,2025-12-26,Updated,No
INV004603,ST09,P0161,86,95,42,30609.98,2025-12-22,Updated,No
INV003738,ST07,P0398,13,43,18,1811.68,2025-12-18,Updated,No
INV001696,ST03,P0526,14,46,14,8353.38,2025-12-19,Updated,No
INV000026,ST01,P0027,10,33,13,5452.8,2025-12-05,Updated,No
INV001672,ST03,P0500,22,42,14,7571.74,2025-12-30,Updated,No
INV002390,ST05,P0108,71,92,43,26654.11,2025-12-14,Updated,No
INV000397,ST01,P0401,200,44,20,7998.0,2025-12-15,Updated,Yes
INV006530,ST12,P0456,17,47,17,933.64,2025-12-27,Updated,No
INV003216,ST06,P0429,16,38,16,1814.56,2025-12-26,Updated,No
INV005508,ST10,P0534,47,9,3,23968.12,2025-12-06,Updated,No
INV001939,ST04,P0197,29,45,20,1199.44,2025-12-09,Updated,No
INV006628,ST12,P0562,17,43,16,12392.83,2025-12-25,Updated,No
INV006036,ST11,P0532,19,44,14,18717.66,2025-12-27,Updated,No
INV001005,ST02,P0414,358,77,23,31740.28,2025-12-01,Updated,Yes
INV005733,ST11,P0183,50,73,26,3462.5,2025-12-01,Updated,No
INV006211,ST12,P0121,54,67,26,15818.22,2025-12-14,Updated,No
INV001533,ST03,P0357,6,21,8,997.08,2025-12-20,Updated,No
INV001037,ST02,P0446,6,22,7,532.56,2025-12-04,Updated,No
INV006045,ST11,P0544,7,17,5,2928.17,2025-12-25,Updated,No
INV002365,ST05,P0078,24,85,40,5427.36,2025-12-17,Updated,No
INV004693,ST09,P0264,46,95,35,21025.68,2025-12-06,Updated,No
INV006217,ST12,P0127,66,67,30,27817.68,2025-12-13,Updated,No
INV006649,ST12,P0584,8,22,7,12336.96,2025-12-23,Updated,No
INV006436,ST12,P0355,12,37,11,5912.64,2025-12-31,Updated,No
INV001632,ST03,P0459,59,75,32,1213.63,2025-12-27,Updated,No
INV001387,ST03,P0205,67,92,42,3674.95,2025-12-09,Updated,No
INV005743,ST11,P0195,31,42,14,2070.49,2025-12-12,Updated,No
INV000872,ST02,P0281,22,46,21,4047.78,2025-12-31,Updated,No
INV004501,ST09,P0049,21,35,14,571.83,2025-12-25,Updated,No
INV003864,ST07,P0531,7,20,9,6805.61,2025-12-23,Updated,No
INV001492,ST03,P0315,44,89,39,3967.48,2025-12-21,Updated,No
INV005444,ST10,P0466,25,44,17,1662.75,2025-12-24,Updated,No
INV001729,ST03,P0559,16,33,12,37120.32,,Not Updated,No
INV002200,ST04,P0495,9,19,7,9759.6,2025-12-14,Updated,No
INV006498,ST12,P0421,477,88,27,260165.34,2025-12-29,Updated,Yes
INV003182,ST06,P0391,10,21,6,2744.4,2025-12-31,Updated,No
INV003918,ST07,P0588,5,23,8,964.2,2025-12-16,Updated,No
INV001711,ST03,P0541,28,40,17,17991.96,2025-12-19,Updated,No
INV003455,ST07,P0093,14,33,13,339.5,2025-12-04,Updated,No
INV003978,ST08,P0058,6,18,7,2124.42,2025-12-20,Updated,No
INV005490,ST10,P0514,10,45,16,4535.8,2025-12-02,Updated,No
INV004519,ST09,P0068,78,67,24,18473.52,2025-12-22,Updated,No
INV000008,ST01,P0009,24,86,28,6879.84,2025-12-10,Updated,No
INV005846,ST11,P0316,2,16,6,1094.22,2025-12-21,Updated,No
INV000093,ST01,P0094,24,45,21,4581.6,2025-12-03,Updated,No
INV005480,ST10,P0504,24,38,13,23544.0,2025-12-29,Updated,No
INV006233,ST12,P0143,62,87,33,20323.6,2025-12-29,Updated,No
INV000275,ST01,P0279,55,70,24,32864.15,2025-12-27,Updated,No
INV005803,ST11,P0267,25,32,15,12536.5,2025-12-17,Updated,No
INV006334,ST12,P0248,8,18,8,1457.52,2025-12-06,Updated,No
INV003186,ST06,P0395,86,11,4,29928.86,2025-12-16,Updated,No
INV003520,ST07,P0160,39,82,38,5502.9,2025-12-08,Updated,No
INV003984,ST08,P0064,20,34,13,2123.8,2025-12-27,Updated,No
INV005462,ST10,P0485,8,23,8,4490.72,2025-12-27,Updated,No
INV000739,ST02,P0148,0,39,15,0.0,2025-12-05,Updated,No
INV001687,ST03,P0517,52,9,3,17504.24,2025-12-18,Updated,No
INV003047,ST06,P0245,22,42,16,10129.68,2025-12-27,Updated,No
INV005947,ST11,P0429,30,35,11,3402.3,2025-12-03,Updated,No
INV006327,ST12,P0241,6,17,6,2192.76,2025-12-12,Updated,No
INV002152,ST04,P0436,55,78,26,5496.7,2025-12-04,Updated,No
INV000441,ST01,P0447,69,89,33,3037.38,2025-12-20,Updated,No
INV006263,ST12,P0175,81,17,6,3064.23,2025-12-02,Updated,No
INV003531,ST07,P0171,20,33,13,11315.2,2025-12-28,Updated,No
INV005070,ST10,P0071,45,77,27,8375.4,2025-12-08,Updated,No
INV005292,ST10,P0307,17,38,12,4155.99,2025-12-11,Updated,No
INV005044,ST10,P0041,56,80,25,28711.2,2025-12-08,Updated,No
INV005591,ST11,P0022,17,44,18,2620.55,2025-12-06,Updated,No
INV005096,ST10,P0099,58,68,27,27862.04,2025-12-01,Updated,No
INV004320,ST08,P0448,20,43,21,1153.8,2025-12-08,Updated,No
INV000941,ST02,P0350,31,41,14,16930.34,2025-12-03,Updated,No
INV003621,ST07,P0269,22,34,13,10075.12,2025-12-22,Updated,No
INV003276,ST06,P0498,7,23,8,5480.23,2025-12-15,Updated,No
INV005069,ST10,P0070,456,74,29,88933.68,2025-12-05,Updated,Yes
INV000944,ST02,P0353,15,38,14,3811.5,2025-12-24,Updated,No
INV001396,ST03,P0214,74,71,24,17539.48,2025-12-02,Updated,No
INV001414,ST03,P0232,356,77,29,197512.36,2025-12-09,Updated,Yes
INV003005,ST06,P0201,26,32,14,4152.98,2025-12-27,Updated,No
INV004676,ST09,P0245,5,35,12,2302.2,2025-12-13,Updated,No
INV004600,ST09,P0158,53,86,34,2469.27,2025-12-02,Updated,No
INV000867,ST02,P0276,61,8,3,14860.21,2025-12-28,Updated,No
INV000101,ST01,P0102,76,89,37,27379.0,2025-12-15,Updated,No
INV006161,ST12,P0069,76,74,26,4991.68,2025-12-16,Updated,No
INV006293,ST12,P0205,62,94,43,3400.7,2025-12-18,Updated,No
INV000700,ST02,P0109,71,83,31,15328.19,,Not Updated,No
INV006571,ST12,P0503,6,20,9,5856.3,2025-12-23,Updated,No
INV004003,ST08,P0085,82,82,29,13757.14,2025-12-06,Updated,No
INV002575,ST05,P0316,4,16,7,2188.44,2025-12-13,Updated,No
INV004659,ST09,P0225,17,39,14,7059.76,2025-12-14,Updated,No
INV005839,ST11,P0307,9,32,9,2200.23,2025-12-01,Updated,No
INV003004,ST06,P0200,33,75,29,2431.77,2025-12-21,Updated,No
INV005042,ST10,P0038,226,33,10,77703.32,2025-12-28,Updated,Yes
INV005283,ST10,P0298,21,66,32,8818.95,2025-12-31,Updated,No
INV005549,ST10,P0578,22,38,11,24827.0,2025-12-04,Updated,No
INV003421,ST07,P0057,59,91,41,21270.68,2025-12-11,Updated,No
INV000948,ST02,P0357,7,17,5,1163.26,2025-12-25,Updated,No
INV000438,ST01,P0444,5,18,8,530.1,2025-12-28,Updated,No
INV006241,ST12,P0151,59,67,29,8710.76,2025-12-06,Updated,No
INV000110,ST01,P0112,65,87,43,35712.95,2025-12-03,Updated,No
INV003108,ST06,P0309,0,43,14,0.0,2025-12-26,Updated,No
INV001551,ST03,P0375,24,44,21,9829.68,2025-12-30,Updated,No
INV006544,ST12,P0471,56,8,3,13881.28,2025-12-02,Updated,No
INV000873,ST02,P0282,65,79,32,5159.7,2025-12-31,Updated,No
INV002121,ST04,P0402,67,70,30,2146.68,2025-12-24,Updated,No
INV003916,ST07,P0586,5,17,8,122.2,2025-12-19,Updated,No
INV004066,ST08,P0157,66,85,37,8963.46,2025-12-19,Updated,No
INV005237,ST10,P0249,20,34,12,1287.8,2025-12-10,Updated,No
INV005402,ST10,P0421,83,90,35,45269.86,2025-12-21,Updated,No
INV005620,ST11,P0056,73,75,30,7608.79,2025-12-03,Updated,No
INV001033,ST02,P0442,88,72,27,5484.16,2025-12-07,Updated,No
INV004832,ST09,P0414,595,91,42,52752.7,2025-12-11,Updated,Yes
INV003442,ST07,P0079,462,85,29,83146.14,2025-12-02,Updated,Yes
INV002580,ST05,P0321,25,36,11,6162.25,2025-12-19,Updated,No
INV006250,ST12,P0161,34,92,29,12101.62,2025-12-18,Updated,No
INV004797,ST09,P0378,22,64,23,7119.2,2025-12-06,Updated,No
INV005642,ST11,P0081,38,68,23,4146.56,2025-12-19,Updated,No
INV002916,ST06,P0100,22,35,11,12952.94,2025-12-04,Updated,No
INV002932,ST06,P0117,40,95,40,564.0,,Not Updated,No
INV006229,ST12,P0139,20,42,13,4858.2,2025-12-04,Updated,No
INV006396,ST12,P0314,14,36,17,3802.82,2025-12-26,Updated,No
INV004977,ST09,P0570,8,16,6,10264.72,2025-12-08,Updated,No
INV005812,ST11,P0276,45,11,4,10962.45,2025-12-13,Updated,No
INV002940,ST06,P0126,19,40,17,6527.07,2025-12-12,Updated,No
INV000313,ST01,P0317,20,41,19,2791.4,2025-12-09,Updated,No
INV002559,ST05,P0298,47,68,32,19737.65,2025-12-13,Updated,No
INV002058,ST04,P0335,18,33,12,683.1,2025-12-29,Updated,No
INV005755,ST11,P0209,24,32,12,1515.36,2025-12-28,Updated,No
INV001875,ST04,P0125,0,90,31,0.0,2025-12-14,Updated,No
INV000793,ST02,P0202,20,41,18,2243.4,2025-12-04,Updated,No
INV004830,ST09,P0412,73,89,41,32475.51,2025-12-29,Updated,No
INV001168,ST02,P0577,58,10,3,87928.58,2025-12-02,Updated,No
INV004622,ST09,P0183,62,92,27,4293.5,2025-12-10,Updated,No
INV000963,ST02,P0372,8,35,17,2424.48,2025-12-17,Updated,No
INV004694,ST09,P0265,38,94,37,4872.36,2025-12-15,Updated,No
INV006452,ST12,P0372,23,38,16,6970.38,2025-12-05,Updated,No
INV002105,ST04,P0385,4,16,7,1129.36,2025-12-15,Updated,No
INV005800,ST11,P0264,59,88,43,26967.72,2025-12-19,Updated,No
INV002082,ST04,P0362,20,47,21,2226.4,2025-12-24,Updated,No
INV000224,ST01,P0228,18,41,13,8705.34,2025-12-04,Updated,No
INV006102,ST12,P0008,41,92,32,22215.44,,Not Updated,No
INV000682,ST02,P0091,6,21,7,1248.78,2025-12-17,Updated,No
INV001574,ST03,P0399,35,47,19,16661.05,2025-12-10,Updated,No
INV003948,ST08,P0022,31,41,15,4778.65,2025-12-28,Updated,No
INV000085,ST01,P0086,72,70,24,7604.64,2025-12-09,Updated,No
INV001499,ST03,P0322,31,9,2,14840.63,2025-12-01,Updated,No
INV006209,ST12,P0119,88,86,37,32386.64,2025-12-11,Updated,No
INV001589,ST03,P0416,4,17,6,825.52,2025-12-20,Updated,No
INV006022,ST11,P0516,10,21,9,5075.1,2025-12-24,Updated,No
INV001490,ST03,P0313,18,47,20,6924.24,2025-12-25,Updated,No
INV002646,ST05,P0397,406,8,3,59779.44,2025-12-30,Updated,Yes
INV003630,ST07,P0278,22,36,14,8151.0,2025-12-08,Updated,No
INV005901,ST11,P0377,1069,92,39,391959.54,2025-12-31,Updated,Yes
INV005385,ST10,P0402,55,70,32,1762.2,2025-12-02,Updated,No
INV003177,ST06,P0385,5,17,6,1411.7,2025-12-12,Updated,No
INV001266,ST03,P0079,43,91,31,7738.71,2025-12-23,Updated,No
INV000781,ST02,P0190,18,33,13,4206.78,2025-12-21,Updated,No
INV002892,ST06,P0075,0,71,22,0.0,2025-12-07,Updated,No
INV001750,ST03,P0584,6,17,5,9252.72,2025-12-24,Updated,No
INV006520,ST12,P0446,78,21,8,6923.28,2025-12-20,Updated,No
INV000955,ST02,P0364,20,37,11,9784.2,2025-12-08,Updated,No
